#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
23,IL20C_I022K01N17,True,3404718.470573,0.002300,0.029205,0.633826,1.189752,1.130780
39,IL20C_I038K01N17,True,3404787.277663,0.002420,0.029226,0.660335,1.114540,1.010145
31,IL20C_I030K01N17,True,3409123.067147,0.002190,0.030536,0.629173,1.242755,1.178631
27,IL20C_I026K01N17,True,3411584.729605,0.002730,0.031281,0.633166,1.174339,1.096642
18,IL20C_I017K01N17,True,3413998.363715,0.002850,0.032010,0.647060,1.190095,1.068801
68,IL20C_I067K01N17,True,3419389.597551,0.001650,0.033640,0.671608,1.086970,0.997736
6,IL20C_I005K01N17,True,3420245.928168,0.002040,0.033899,0.685372,1.122155,0.944556
40,IL20C_I039K01N17,True,3421254.489910,0.002300,0.034204,0.659751,1.141556,1.071657
35,IL20C_I034K01N17,True,3423218.790250,0.003160,0.034797,0.685145,1.106402,0.977980
65,IL20C_I064K01N17,True,3425511.075896,0.002500,0.035490,0.603946,1.230032,1.236879
28,IL20C_I027K01N17,True,3426423.040668,0.002040,0.035766,0.609550,1.254767,1.234658
72,IL20C_I071K01N17,True,3428454.387414,0.002380,0.036380,0.639218,1.150830,1.069852
14,IL20C_I013K01N17,True,3434401.049046,0.002260,0.038178,0.590701,1.236292,1.194862
73,IL20C_I072K01N17,True,3443867.853117,0.002120,0.041039,0.576740,1.289238,1.238594
82,IL20C_I081K01N17,True,3455560.770432,0.002230,0.044574,0.610891,1.259500,1.166205
34,IL20C_I033K01N17,True,3456206.005848,0.002070,0.044769,0.633019,1.143038,1.065385
91,IL20C_I090K01N17,True,3459754.876411,0.003120,0.045842,0.659573,1.147245,1.020168
83,IL20C_I082K01N17,True,3465850.297857,0.002550,0.047684,0.604710,1.212278,1.159617
