#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
89,NM20C_I088K01N03,True,2773482.711602,0.001140,0.299853,0.525699,1.104667,1.096479
6,NM20C_I005K01N03,True,2773482.711602,0.001140,0.299853,0.525699,1.104667,1.096479
80,NM20C_I079K01N03,True,2773482.711602,0.001140,0.299853,0.525699,1.104667,1.096479
39,NM20C_I038K01N03,True,2773482.711602,0.001140,0.299853,0.525699,1.104667,1.096479
30,NM20C_I029K01N03,True,2773482.711602,0.001140,0.299853,0.525699,1.104667,1.096479
32,NM20C_I031K01N03,True,2773482.711602,0.001140,0.299853,0.525699,1.104667,1.096479
35,NM20C_I034K01N03,True,2773482.711602,0.001140,0.299853,0.525699,1.104667,1.096479
12,NM20C_I011K01N03,True,2773482.711602,0.001140,0.299853,0.525699,1.104667,1.096479
77,NM20C_I076K01N03,True,2773482.711602,0.001140,0.299853,0.525699,1.104667,1.096479
84,NM20C_I083K01N03,True,2773482.711602,0.001140,0.299853,0.525699,1.104667,1.096479
99,NM20C_I098K01N03,True,2773482.711602,0.001140,0.299853,0.525699,1.104667,1.096479
1,NM20C_I000K01N03,True,2773482.711602,0.001140,0.299853,0.525699,1.104667,1.096479
41,NM20C_I040K01N03,True,2773482.711602,0.001140,0.299853,0.525699,1.104667,1.096479
55,NM20C_I054K01N03,True,2773482.711602,0.001140,0.299853,0.525699,1.104667,1.096479
