#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
99,OK20C_I098K01N05,True,2138533.822527,0.004170,0.001848,0.978369,0.162790,0.044578
4,OK20C_I003K01N05,True,2138548.794899,0.002710,0.001855,0.977835,0.164314,0.045450
20,OK20C_I019K01N05,True,2138881.104601,0.004430,0.002011,0.977187,0.168458,0.046835
81,OK20C_I080K01N05,True,2139143.254460,0.005150,0.002134,0.980127,0.149070,0.040815
22,OK20C_I021K01N05,True,2139192.120772,0.004150,0.002157,0.974125,0.185869,0.053279
70,OK20C_I069K01N05,True,2139310.620517,0.004430,0.002212,0.973980,0.186806,0.053592
53,OK20C_I052K01N05,True,2139310.620517,0.004430,0.002212,0.973980,0.186806,0.053592
61,OK20C_I060K01N05,True,2139310.620517,0.004430,0.002212,0.973980,0.186806,0.053592
95,OK20C_I094K01N05,True,2139310.620517,0.004430,0.002212,0.973980,0.186806,0.053592
52,OK20C_I051K01N05,True,2139310.620517,0.004430,0.002212,0.973980,0.186806,0.053592
85,OK20C_I084K01N05,True,2139310.620517,0.004430,0.002212,0.973980,0.186806,0.053592
88,OK20C_I087K01N05,True,2139310.620517,0.004430,0.002212,0.973980,0.186806,0.053592
74,OK20C_I073K01N05,True,2139310.620517,0.004430,0.002212,0.973980,0.186806,0.053592
1,OK20C_I000K01N05,True,2139310.620517,0.004430,0.002212,0.973980,0.186806,0.053592
94,OK20C_I093K01N05,True,2139318.885411,0.004530,0.002216,0.982538,0.131469,0.035837
19,OK20C_I018K01N05,True,2139545.155655,0.002930,0.002322,0.978831,0.161546,0.043519
21,OK20C_I020K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
76,OK20C_I075K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
28,OK20C_I027K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
7,OK20C_I006K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
35,OK20C_I034K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
65,OK20C_I064K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
90,OK20C_I089K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
60,OK20C_I059K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
83,OK20C_I082K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
58,OK20C_I057K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
15,OK20C_I014K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
24,OK20C_I023K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
44,OK20C_I043K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
63,OK20C_I062K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
46,OK20C_I045K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
86,OK20C_I085K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
57,OK20C_I056K01N05,True,2139548.474854,0.004040,0.002324,0.973542,0.189174,0.054507
49,OK20C_I048K01N05,True,2139638.936497,0.003990,0.002366,0.981972,0.134635,0.037028
25,OK20C_I024K01N05,True,2139638.936497,0.003990,0.002366,0.981972,0.134635,0.037028
34,OK20C_I033K01N05,True,2139638.936497,0.003990,0.002366,0.981972,0.134635,0.037028
59,OK20C_I058K01N05,True,2139781.930780,0.004950,0.002433,0.977819,0.168938,0.045582
51,OK20C_I050K01N05,True,2139781.930780,0.004950,0.002433,0.977819,0.168938,0.045582
42,OK20C_I041K01N05,True,2141829.747130,0.004420,0.003393,0.970654,0.206151,0.061037
39,OK20C_I038K01N05,True,2142855.311706,0.003680,0.003873,0.968153,0.219260,0.066461
5,OK20C_I004K01N05,True,2143513.169095,0.003380,0.004181,0.968581,0.211737,0.065541
13,OK20C_I012K01N05,True,2143513.169095,0.003380,0.004181,0.968581,0.211737,0.065541
67,OK20C_I066K01N05,True,2143513.169095,0.003380,0.004181,0.968581,0.211737,0.065541
71,OK20C_I070K01N05,True,2143513.169095,0.003380,0.004181,0.968581,0.211737,0.065541
2,OK20C_I001K01N05,True,2143513.169095,0.003380,0.004181,0.968581,0.211737,0.065541
80,OK20C_I079K01N05,True,2143513.169095,0.003380,0.004181,0.968581,0.211737,0.065541
96,OK20C_I095K01N05,True,2143513.169095,0.003380,0.004181,0.968581,0.211737,0.065541
37,OK20C_I036K01N05,True,2143513.169095,0.003380,0.004181,0.968581,0.211737,0.065541
31,OK20C_I030K01N05,True,2143513.169095,0.003380,0.004181,0.968581,0.211737,0.065541
33,OK20C_I032K01N05,True,2143513.169095,0.003380,0.004181,0.968581,0.211737,0.065541
62,OK20C_I061K01N05,True,2143513.169095,0.003380,0.004181,0.968581,0.211737,0.065541
77,OK20C_I076K01N05,True,2143513.169095,0.003380,0.004181,0.968581,0.211737,0.065541
3,OK20C_I002K01N05,True,2143513.169095,0.003380,0.004181,0.968581,0.211737,0.065541
38,OK20C_I037K01N05,True,2143513.169095,0.003380,0.004181,0.968581,0.211737,0.065541
40,OK20C_I039K01N05,True,2143513.169095,0.003380,0.004181,0.968581,0.211737,0.065541
69,OK20C_I068K01N05,True,2143857.857982,0.005150,0.004343,0.965461,0.232732,0.072359
78,OK20C_I077K01N05,True,2143857.857982,0.005150,0.004343,0.965461,0.232732,0.072359
47,OK20C_I046K01N05,True,2143857.857982,0.005150,0.004343,0.965461,0.232732,0.072359
68,OK20C_I067K01N05,True,2143857.857982,0.005150,0.004343,0.965461,0.232732,0.072359
10,OK20C_I009K01N05,True,2143857.857982,0.005150,0.004343,0.965461,0.232732,0.072359
100,OK20C_I099K01N05,True,2143857.857982,0.005150,0.004343,0.965461,0.232732,0.072359
56,OK20C_I055K01N05,True,2143900.241026,0.007810,0.004362,0.968767,0.214040,0.065161
29,OK20C_I028K01N05,True,2143901.089380,0.005200,0.004363,0.970298,0.203603,0.061796
87,OK20C_I086K01N05,True,2143901.089380,0.005200,0.004363,0.970298,0.203603,0.061796
55,OK20C_I054K01N05,True,2143901.089380,0.005200,0.004363,0.970298,0.203603,0.061796
84,OK20C_I083K01N05,True,2143966.413317,0.009010,0.004393,0.968646,0.214906,0.065434
9,OK20C_I008K01N05,True,2143966.413317,0.009010,0.004393,0.968646,0.214906,0.065434
6,OK20C_I005K01N05,True,2143966.413317,0.009010,0.004393,0.968646,0.214906,0.065434
92,OK20C_I091K01N05,True,2143966.413317,0.009010,0.004393,0.968646,0.214906,0.065434
45,OK20C_I044K01N05,True,2143966.413317,0.009010,0.004393,0.968646,0.214906,0.065434
23,OK20C_I022K01N05,True,2143966.413317,0.009010,0.004393,0.968646,0.214906,0.065434
11,OK20C_I010K01N05,True,2143966.413317,0.009010,0.004393,0.968646,0.214906,0.065434
43,OK20C_I042K01N05,True,2143966.413317,0.009010,0.004393,0.968646,0.214906,0.065434
8,OK20C_I007K01N05,True,2143966.413317,0.009010,0.004393,0.968646,0.214906,0.065434
