#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
88,LA20C_I087K01N06,True,2140151.937914,0.017300,0.000360,0.997484,0.022471,0.005063
91,LA20C_I090K01N06,True,2140151.937914,0.017300,0.000360,0.997484,0.022471,0.005063
93,LA20C_I092K01N06,True,2140151.937914,0.017300,0.000360,0.997484,0.022471,0.005063
96,LA20C_I095K01N06,True,2140151.937914,0.017300,0.000360,0.997484,0.022471,0.005063
97,LA20C_I096K01N06,True,2140151.937914,0.017300,0.000360,0.997484,0.022471,0.005063
100,LA20C_I099K01N06,True,2140151.937914,0.017300,0.000360,0.997484,0.022471,0.005063
19,LA20C_I018K01N06,True,2141763.529360,0.024820,0.001114,0.998528,0.013721,0.002958
3,LA20C_I002K01N06,True,2141870.937758,0.022990,0.001164,0.998837,0.010474,0.002340
7,LA20C_I006K01N06,True,2141870.937758,0.022990,0.001164,0.998837,0.010474,0.002340
10,LA20C_I009K01N06,True,2141870.937758,0.022990,0.001164,0.998837,0.010474,0.002340
16,LA20C_I015K01N06,True,2141870.937758,0.022990,0.001164,0.998837,0.010474,0.002340
26,LA20C_I025K01N06,True,2141870.937758,0.022990,0.001164,0.998837,0.010474,0.002340
41,LA20C_I040K01N06,True,2141870.937758,0.022990,0.001164,0.998837,0.010474,0.002340
49,LA20C_I048K01N06,True,2141870.937758,0.022990,0.001164,0.998837,0.010474,0.002340
62,LA20C_I061K01N06,True,2141870.937758,0.022990,0.001164,0.998837,0.010474,0.002340
74,LA20C_I073K01N06,True,2141870.937758,0.022990,0.001164,0.998837,0.010474,0.002340
78,LA20C_I077K01N06,True,2141870.937758,0.022990,0.001164,0.998837,0.010474,0.002340
84,LA20C_I083K01N06,True,2141870.937758,0.022990,0.001164,0.998837,0.010474,0.002340
89,LA20C_I088K01N06,True,2141870.937758,0.022990,0.001164,0.998837,0.010474,0.002340
11,LA20C_I010K01N06,True,2141942.584968,0.025570,0.001197,0.997988,0.019018,0.004043
37,LA20C_I036K01N06,True,2141942.584968,0.025570,0.001197,0.997988,0.019018,0.004043
55,LA20C_I054K01N06,True,2141942.584968,0.025570,0.001197,0.997988,0.019018,0.004043
8,LA20C_I007K01N06,True,2142440.027271,0.025510,0.001430,0.998417,0.014355,0.003183
29,LA20C_I028K01N06,True,2142440.027271,0.025510,0.001430,0.998417,0.014355,0.003183
33,LA20C_I032K01N06,True,2142440.027271,0.025510,0.001430,0.998417,0.014355,0.003183
43,LA20C_I042K01N06,True,2142440.027271,0.025510,0.001430,0.998417,0.014355,0.003183
95,LA20C_I094K01N06,True,2142440.027271,0.025510,0.001430,0.998417,0.014355,0.003183
6,LA20C_I005K01N06,True,2142511.674480,0.028100,0.001463,0.997567,0.022899,0.004887
45,LA20C_I044K01N06,True,2142511.674480,0.028100,0.001463,0.997567,0.022899,0.004887
75,LA20C_I074K01N06,True,2142511.674480,0.028100,0.001463,0.997567,0.022899,0.004887
98,LA20C_I097K01N06,True,2142511.674480,0.028100,0.001463,0.997567,0.022899,0.004887
31,LA20C_I030K01N06,True,2142896.079022,0.024450,0.001643,0.997383,0.024951,0.005263
53,LA20C_I052K01N06,True,2142931.970392,0.025810,0.001660,0.997887,0.019499,0.004252
85,LA20C_I084K01N06,True,2142962.979350,0.024730,0.001674,0.997242,0.026605,0.005546
4,LA20C_I003K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
17,LA20C_I016K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
18,LA20C_I017K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
24,LA20C_I023K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
28,LA20C_I027K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
30,LA20C_I029K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
46,LA20C_I045K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
51,LA20C_I050K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
52,LA20C_I051K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
56,LA20C_I055K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
58,LA20C_I057K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
59,LA20C_I058K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
63,LA20C_I062K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
66,LA20C_I065K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
70,LA20C_I069K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
76,LA20C_I075K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
83,LA20C_I082K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
92,LA20C_I091K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
99,LA20C_I098K01N06,True,2143038.872120,0.023980,0.001710,0.998196,0.016252,0.003631
44,LA20C_I043K01N06,True,2143425.722529,0.027310,0.001891,0.998120,0.016459,0.003786
50,LA20C_I049K01N06,True,2143425.722529,0.027310,0.001891,0.998120,0.016459,0.003786
60,LA20C_I059K01N06,True,2143425.722529,0.027310,0.001891,0.998120,0.016459,0.003786
68,LA20C_I067K01N06,True,2143425.722529,0.027310,0.001891,0.998120,0.016459,0.003786
71,LA20C_I070K01N06,True,2143425.722529,0.027310,0.001891,0.998120,0.016459,0.003786
79,LA20C_I078K01N06,True,2143425.722529,0.027310,0.001891,0.998120,0.016459,0.003786
80,LA20C_I079K01N06,True,2143425.722529,0.027310,0.001891,0.998120,0.016459,0.003786
90,LA20C_I089K01N06,True,2143425.722529,0.027310,0.001891,0.998120,0.016459,0.003786
94,LA20C_I093K01N06,True,2143425.722529,0.027310,0.001891,0.998120,0.016459,0.003786
5,LA20C_I004K01N06,True,2144000.937636,0.028500,0.002159,0.997919,0.018697,0.004188
