#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
22,AR20C_I021K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
24,AR20C_I023K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
84,AR20C_I083K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
18,AR20C_I017K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
27,AR20C_I026K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
34,AR20C_I033K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
54,AR20C_I053K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
74,AR20C_I073K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
91,AR20C_I090K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
11,AR20C_I010K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
10,AR20C_I009K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
61,AR20C_I060K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
63,AR20C_I062K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
65,AR20C_I064K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
76,AR20C_I075K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
87,AR20C_I086K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
96,AR20C_I095K01N04,True,1855977.876106,0.004090,0.003001,0.989825,0.082979,0.020567
90,AR20C_I089K01N04,True,1934892.339013,0.000930,0.045647,0.794459,0.754471,0.545304
79,AR20C_I078K01N04,True,1936113.498758,0.003170,0.046307,0.794090,0.754924,0.546775
78,AR20C_I077K01N04,True,1936113.498758,0.003170,0.046307,0.794090,0.754924,0.546775
58,AR20C_I057K01N04,True,1936113.498758,0.003170,0.046307,0.794090,0.754924,0.546775
40,AR20C_I039K01N04,True,1936113.498758,0.003170,0.046307,0.794090,0.754924,0.546775
73,AR20C_I072K01N04,True,1936113.498758,0.003170,0.046307,0.794090,0.754924,0.546775
35,AR20C_I034K01N04,True,1936113.498758,0.003170,0.046307,0.794090,0.754924,0.546775
55,AR20C_I054K01N04,True,1936113.498758,0.003170,0.046307,0.794090,0.754924,0.546775
64,AR20C_I063K01N04,True,1936113.498758,0.003170,0.046307,0.794090,0.754924,0.546775
89,AR20C_I088K01N04,True,1936113.498758,0.003170,0.046307,0.794090,0.754924,0.546775
43,AR20C_I042K01N04,True,1936113.498758,0.003170,0.046307,0.794090,0.754924,0.546775
5,AR20C_I004K01N04,True,1936113.498758,0.003170,0.046307,0.794090,0.754924,0.546775
77,AR20C_I076K01N04,True,1938307.600646,0.001260,0.047493,0.790213,0.767065,0.558868
48,AR20C_I047K01N04,True,1939187.839423,0.000780,0.047969,0.787890,0.779799,0.568743
98,AR20C_I097K01N04,True,1939357.107930,0.000450,0.048060,0.787909,0.779395,0.568369
59,AR20C_I058K01N04,True,1939971.678183,0.000380,0.048392,0.787168,0.781810,0.570978
67,AR20C_I066K01N04,True,1940295.834789,0.001570,0.048568,0.788394,0.774326,0.565748
86,AR20C_I085K01N04,True,1940307.617186,0.004600,0.048574,0.788698,0.775611,0.565772
4,AR20C_I003K01N04,True,1940693.327943,0.000920,0.048782,0.787163,0.780912,0.570822
72,AR20C_I071K01N04,True,1941495.958094,0.000670,0.049216,0.786645,0.781197,0.571780
47,AR20C_I046K01N04,True,1941573.010493,0.000610,0.049258,0.786547,0.779879,0.571635
14,AR20C_I013K01N04,True,1941573.010493,0.000610,0.049258,0.786547,0.779879,0.571635
1,AR20C_I000K01N04,True,1941573.010493,0.000610,0.049258,0.786547,0.779879,0.571635
12,AR20C_I011K01N04,True,1941573.010493,0.000610,0.049258,0.786547,0.779879,0.571635
20,AR20C_I019K01N04,True,1941573.010493,0.000610,0.049258,0.786547,0.779879,0.571635
2,AR20C_I001K01N04,True,1941573.010493,0.000610,0.049258,0.786547,0.779879,0.571635
6,AR20C_I005K01N04,True,1941573.010493,0.000610,0.049258,0.786547,0.779879,0.571635
42,AR20C_I041K01N04,True,1941573.010493,0.000610,0.049258,0.786547,0.779879,0.571635
44,AR20C_I043K01N04,True,1941573.010493,0.000610,0.049258,0.786547,0.779879,0.571635
29,AR20C_I028K01N04,True,1941573.010493,0.000610,0.049258,0.786547,0.779879,0.571635
49,AR20C_I048K01N04,True,1941573.010493,0.000610,0.049258,0.786547,0.779879,0.571635
93,AR20C_I092K01N04,True,1941573.010493,0.000610,0.049258,0.786547,0.779879,0.571635
95,AR20C_I094K01N04,True,1941696.825490,0.000300,0.049325,0.786747,0.780707,0.571428
