#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
24,NV20C_I023K01N04,True,957643.911833,0.001950,0.006149,0.915150,0.402351,0.189688
34,NV20C_I033K01N04,True,957643.911833,0.001950,0.006149,0.915150,0.402351,0.189688
71,NV20C_I070K01N04,True,957643.911833,0.001950,0.006149,0.915150,0.402351,0.189688
25,NV20C_I024K01N04,True,957643.911833,0.001950,0.006149,0.915150,0.402351,0.189688
54,NV20C_I053K01N04,True,957643.911833,0.001950,0.006149,0.915150,0.402351,0.189688
12,NV20C_I011K01N04,True,957643.911833,0.001950,0.006149,0.915150,0.402351,0.189688
58,NV20C_I057K01N04,True,957643.911833,0.001950,0.006149,0.915150,0.402351,0.189688
28,NV20C_I027K01N04,True,957643.911833,0.001950,0.006149,0.915150,0.402351,0.189688
13,NV20C_I012K01N04,True,957643.911833,0.001950,0.006149,0.915150,0.402351,0.189688
59,NV20C_I058K01N04,True,957646.393802,0.001590,0.006152,0.961460,0.224100,0.081134
20,NV20C_I019K01N04,True,964111.720705,0.002230,0.012945,0.682817,0.797392,0.753882
43,NV20C_I042K01N04,True,964111.720705,0.002230,0.012945,0.682817,0.797392,0.753882
68,NV20C_I067K01N04,True,964111.720705,0.002230,0.012945,0.682817,0.797392,0.753882
22,NV20C_I021K01N04,True,964111.720705,0.002230,0.012945,0.682817,0.797392,0.753882
31,NV20C_I030K01N04,True,964111.720705,0.002230,0.012945,0.682817,0.797392,0.753882
96,NV20C_I095K01N04,True,964111.720705,0.002230,0.012945,0.682817,0.797392,0.753882
26,NV20C_I025K01N04,True,964111.720705,0.002230,0.012945,0.682817,0.797392,0.753882
83,NV20C_I082K01N04,True,964111.720705,0.002230,0.012945,0.682817,0.797392,0.753882
72,NV20C_I071K01N04,True,964111.720705,0.002230,0.012945,0.682817,0.797392,0.753882
1,NV20C_I000K01N04,True,964111.720705,0.002230,0.012945,0.682817,0.797392,0.753882
57,NV20C_I056K01N04,True,964111.720705,0.002230,0.012945,0.682817,0.797392,0.753882
63,NV20C_I062K01N04,True,964111.720705,0.002230,0.012945,0.682817,0.797392,0.753882
85,NV20C_I084K01N04,True,964111.720705,0.002230,0.012945,0.682817,0.797392,0.753882
90,NV20C_I089K01N04,True,964111.720705,0.002230,0.012945,0.682817,0.797392,0.753882
65,NV20C_I064K01N04,True,964111.720705,0.002230,0.012945,0.682817,0.797392,0.753882
74,NV20C_I073K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
80,NV20C_I079K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
75,NV20C_I074K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
36,NV20C_I035K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
2,NV20C_I001K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
41,NV20C_I040K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
53,NV20C_I052K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
67,NV20C_I066K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
14,NV20C_I013K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
56,NV20C_I055K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
8,NV20C_I007K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
50,NV20C_I049K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
97,NV20C_I096K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
42,NV20C_I041K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
100,NV20C_I099K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
78,NV20C_I077K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
47,NV20C_I046K01N04,True,964111.720706,0.002230,0.012945,0.682817,0.797392,0.753882
89,NV20C_I088K01N04,True,964160.066480,0.002090,0.012995,0.682378,0.797666,0.754546
30,NV20C_I029K01N04,True,964345.303590,0.003190,0.013190,0.673409,0.801885,0.766098
93,NV20C_I092K01N04,True,964528.769868,0.003950,0.013383,0.640633,0.810539,0.795632
16,NV20C_I015K01N04,True,964839.031708,0.004240,0.013709,0.642018,0.821840,0.803430
70,NV20C_I069K01N04,True,964937.739698,0.004140,0.013812,0.645150,0.818564,0.800010
95,NV20C_I094K01N04,True,964940.589367,0.002830,0.013815,0.637467,0.820601,0.805851
