#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
45,RI20C_I044K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
46,RI20C_I045K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
47,RI20C_I046K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
48,RI20C_I047K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
49,RI20C_I048K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
50,RI20C_I049K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
51,RI20C_I050K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
52,RI20C_I051K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
53,RI20C_I052K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
54,RI20C_I053K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
55,RI20C_I054K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
56,RI20C_I055K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
57,RI20C_I056K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
58,RI20C_I057K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
59,RI20C_I058K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
60,RI20C_I059K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
61,RI20C_I060K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
62,RI20C_I061K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
63,RI20C_I062K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
64,RI20C_I063K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
65,RI20C_I064K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
66,RI20C_I065K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
67,RI20C_I066K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
68,RI20C_I067K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
69,RI20C_I068K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
70,RI20C_I069K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
71,RI20C_I070K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
72,RI20C_I071K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
73,RI20C_I072K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
74,RI20C_I073K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
75,RI20C_I074K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
76,RI20C_I075K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
77,RI20C_I076K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
78,RI20C_I077K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
79,RI20C_I078K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
80,RI20C_I079K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
81,RI20C_I080K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
82,RI20C_I081K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
83,RI20C_I082K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
84,RI20C_I083K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
85,RI20C_I084K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
86,RI20C_I085K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
87,RI20C_I086K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
88,RI20C_I087K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
89,RI20C_I088K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
90,RI20C_I089K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
91,RI20C_I090K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
92,RI20C_I091K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
93,RI20C_I092K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
94,RI20C_I093K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
95,RI20C_I094K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
96,RI20C_I095K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
97,RI20C_I096K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
98,RI20C_I097K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
99,RI20C_I098K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
100,RI20C_I099K01N02,True,26194.220698,0.001240,0.000000,1.000000,0.000000,0.000000
