BLOCK,PRECINCT
090034663002011,0900303-130
090034663002012,0900303-130
090034663002013,0900303-130
090034663003000,0900303-130
090034663003001,0900303-130
090034663003002,0900303-130
090034663003003,0900303-130
090034663003004,0900303-130
090034663003005,0900303-130
090034663003006,0900303-130
090034663003007,0900303-130
090034663003008,0900303-130
090034663003009,0900303-130
090034663003010,0900303-130
090034663003011,0900303-130
090034663003012,0900303-130
090034663003013,0900303-130
090034663003014,0900303-130
090034663003015,0900303-130
090034663004000,0900303-133
090034663004001,0900303-133
090034663004002,0900303-133
090034663004003,0900303-130
090034663004004,0900303-130
090034663004005,0900303-130
090034663004006,0900303-130
090034663004007,0900303-130
090034663004008,0900303-130
090034663004009,0900303-130
090034663004010,0900303-133
090034663004011,0900303-133
090034663004012,0900303-133
090034663004013,0900303-133
090034663004014,0900303-133
090034663004015,0900303-130
090034663004016,0900303-133
090034663004017,0900303-130
090034663004018,0900303-130
090034663004019,0900303-130
090034664001000,0900303-133
090034664001001,0900303-133
090034664001002,0900303-133
090034664001003,0900303-133
090034664001004,0900303-133
090034664001005,0900303-133
090034664001006,0900303-133
090034664001007,0900303-133
090034664001008,0900303-133
090034664001009,0900303-133
090034664001010,0900303-133
090034664001011,0900303-133
090034664001012,0900303-133
090034664001013,0900303-133
090034664001014,0900303-133
090034664001015,0900303-133
090034664001016,0900303-133
090034664001017,0900303-133
090034664001018,0900303-133
090034664001019,0900303-133
090034664001020,0900303-133
090034664001021,0900303-133
090034664002000,0900303-133
090034664002001,0900303-133
090034664002002,0900303-133
090034664002003,0900303-133
090034664002004,0900303-133
090034664002005,0900303-133
090034664002006,0900303-133
090034664002007,0900303-133
090034664002008,0900303-133
090034664002009,0900303-133
090034664002010,0900303-133
090034664002011,0900303-133
090034664002012,0900303-133
090034664002013,0900303-133
090034664002014,0900303-133
090034664002015,0900303-133
090034664002016,0900303-133
090034664002017,0900303-133
090034681011000,0900303-057
090034681011001,0900303-057
090034681011002,0900303-057
090034681011003,0900303-057
090034681011004,0900303-057
090034681011005,0900303-057
090034681011006,0900303-057
090034681011007,0900303-057
090034681011008,0900303-057
090034681011009,0900303-057
090034681011010,0900303-057
090034681011011,0900303-057
090034681011012,0900303-057
090034681011013,0900303-057
090034681012000,0900303-057
090034681012001,0900303-057
090034681012002,0900303-057
090034681012003,0900303-057
090034681012004,0900303-057
090034681012005,0900303-057
090034681012006,0900303-057
090034681012007,0900303-057
090034681012008,0900303-057
090034681012009,0900303-057
090034681012010,0900303-057
090034681012011,0900303-057
090034681012012,0900303-057
090034681012013,0900303-057
090034681012014,0900303-057
090034681012015,0900303-057
090034681012016,0900303-057
090034681012017,0900303-057
090034681012018,0900303-057
090034681012019,0900303-057
090034681012020,0900303-057
090034681012021,0900303-057
090034681012022,0900303-057
090034681012023,0900303-057
090034681013000,0900303-057
090034681013001,0900303-057
090034681013002,0900303-057
090034681013003,0900303-057
090034681013004,0900303-057
090034681013005,0900303-057
090034681013006,0900303-057
090034681013007,0900303-057
090034681013008,0900303-057
090034681013009,0900303-057
090034681013010,0900303-057
090034681013011,0900303-057
090034681013012,0900303-057
090034681013013,0900303-057
090034681013014,0900303-057
090034681013015,0900303-057
090034681013016,0900303-057
090034681013017,0900303-057
090034681013018,0900303-057
090034681013019,0900303-057
090034681013020,0900303-057
090034681013021,0900303-057
090034681013022,0900303-057
090034681013023,0900303-057
090034681013024,0900303-057
090034681014000,0900303-057
090034681014001,0900303-057
090034681014002,0900303-057
090034681014003,0900303-057
090034681014004,0900303-057
090034681014005,0900303-057
090034681014006,0900303-058
090034681014007,0900303-057
090034681014008,0900303-058
090034681014009,0900303-057
090034681014010,0900303-058
090034681014011,0900303-058
090034681014012,0900303-058
090034681014013,0900303-058
090034681014014,0900303-058
090034681014015,0900303-057
090034681014016,0900303-058
090034681014017,0900303-058
090034681014018,0900303-057
090034681015000,0900303-057
090034681015001,0900303-057
090034681015002,0900303-057
090034681015003,0900303-057
090034681015004,0900303-057
090034681015005,0900303-057
090034681015006,0900303-057
090034681015007,0900303-057
090034681015008,0900303-057
090034681015009,0900303-057
090034681015010,0900303-057
090034681015011,0900303-057
090034681015012,0900303-057
090034681015013,0900303-057
090034681015014,0900303-057
090034681015015,0900303-057
090034681015016,0900303-057
090034681015017,0900303-057
090034681015018,0900303-057
090034681015019,0900303-057
090034681015020,0900303-057
090034681015021,0900303-057
090034681015022,0900303-057
090034681015023,0900303-057
090034681015024,0900303-057
090034681015025,0900303-057
090034681021000,0900303-057
090034681021001,0900303-057
090034681021002,0900303-057
090034681021003,0900303-057
090034681021004,0900303-057
090034681021005,0900303-057
090034681021006,0900303-057
090034681021007,0900303-057
090034681021008,0900303-057
090034681021009,0900303-057
090034681021010,0900303-057
090034681021011,0900303-057
090034681021012,0900303-057
090034681021013,0900303-057
090034681021014,0900303-057
090034681021015,0900303-057
090034681021016,0900303-057
090034681021017,0900303-057
090034681021018,0900303-057
090034681021019,0900303-057
090034681021020,0900303-057
090034681021021,0900303-057
090034681021022,0900303-057
090034681021023,0900303-057
090034681021024,0900303-057
090034681021025,0900303-057
090034681021026,0900303-057
090034681021027,0900303-057
090034681021028,0900303-057
090034681022000,0900303-057
090034681022001,0900303-057
090034681022002,0900303-057
090034681022003,0900303-057
090034681022004,0900303-057
090034681022005,0900303-057
090034681022006,0900303-057
090034681022007,0900303-057
090034681022008,0900303-057
090034681022009,0900303-057
090034681022010,0900303-057
090034681022011,0900303-057
090034681022012,0900303-057
090034681022013,0900303-057
090034681023000,0900303-057
090034681023001,0900303-057
090034681023002,0900303-057
090034681023003,0900303-057
090034681023004,0900303-057
090034681023005,0900303-057
090034681023006,0900303-057
090034681023007,0900303-057
090034681023008,0900303-057
090034681023009,0900303-057
090034681023010,0900303-057
090034681023011,0900303-057
090034681023012,0900303-057
090034681023013,0900303-057
090034681023014,0900303-057
090034681023015,0900303-057
090034681023016,0900303-057
090034701001000,0900303-025
090034701001001,0900303-025
090034701001002,0900303-025
090034701001003,0900303-025
090034701001004,0900303-025
090034701001005,0900303-025
090034701001006,0900303-025
090034701001007,0900303-025
090034701001008,0900303-025
090034701001009,0900303-025
090034701001010,0900303-025
090034701001011,0900303-025
090034701001012,0900303-025
090034701001013,0900303-025
090034701001014,0900303-025
090034701001015,0900303-025
090034701001016,0900303-025
090034701001017,0900303-025
090034701001018,0900303-025
090034701001019,0900303-025
090034701002000,0900303-025
090034701002001,0900303-025
090034701002002,0900303-025
090034701002003,0900303-025
090034701002004,0900303-025
090034701002005,0900303-025
090034701002006,0900303-025
090034701002007,0900303-025
090034701002008,0900303-025
090034701002009,0900303-025
090034701003000,0900303-025
090034701003001,0900303-025
090034701003002,0900303-025
090034701003003,0900303-025
090034701003004,0900303-025
090034701004000,0900303-025
090034701004001,0900303-025
090034701004002,0900303-025
090034701004003,0900303-025
090034701004004,0900303-025
090034701004005,0900303-025
090034701004006,0900303-025
090034701004007,0900303-025
090034701004008,0900303-025
090034701004009,0900303-025
090034701004010,0900303-025
090034701004011,0900303-025
090034701004012,0900303-025
090034701004013,0900303-025
090034701004014,0900303-025
090034701004015,0900303-025
090034701004016,0900303-025
090034701004017,0900303-025
090034701004018,0900303-025
090034701004019,0900303-025
090034701004020,0900303-025
090034701004021,0900303-025
090034701004022,0900303-025
090034701004023,0900303-025
090034701004024,0900303-025
090034701004025,0900303-025
090034701004026,0900303-025
090034701004027,0900303-025
090034701004028,0900303-025
090034701005000,0900303-025
090034701005001,0900303-025
090034701005002,0900303-025
090034701005003,0900303-025
090034701005004,0900303-025
090034701005005,0900303-025
090034701005006,0900303-025
090034701005007,0900303-025
090034701005008,0900303-025
090034701006000,0900303-025
090034701006001,0900303-025
090034701006002,0900303-025
090034701006003,0900303-025
090034701006004,0900303-025
090034701006005,0900303-025
090034701006006,0900303-025
090034701006007,0900303-025
090034701006008,0900303-025
090034701006009,0900303-025
090034701006010,0900303-025
090034701006011,0900303-025
090034701006012,0900303-025
090034711001000,0900303-013
090034711001001,0900303-013
090034711001002,0900303-013
090034711001003,0900303-013
090034711001004,0900303-013
090034711001005,0900303-013
090034711001006,0900303-013
090034711001007,0900303-013
090034711001008,0900303-013
090034711001009,0900303-011
090034711002000,0900303-013
090034711002001,0900303-013
090034711002002,0900303-013
090034711002003,0900303-013
090034711002004,0900303-013
090034711002005,0900303-013
090034711002006,0900303-011
090034711002007,0900303-011
090034711002008,0900303-011
090034711002009,0900303-011
090034711002010,0900303-011
090034711002011,0900303-011
090034711002012,0900303-011
090034711002013,0900303-011
090034711002014,0900303-011
090034711002015,0900303-011
090034711002016,0900303-011
090034711002017,0900303-011
090034711002018,0900303-011
090034711002019,0900303-011
090034711002020,0900303-011
090034711002021,0900303-011
090034711002022,0900303-011
090034711002023,0900303-011
090034711002024,0900303-011
090034711002025,0900303-011
090034711003000,0900303-011
090034711003001,0900303-011
090034711003002,0900303-011
090034711003003,0900303-011
090034711003004,0900303-011
090034711003005,0900303-011
090034711003006,0900303-011
090034711003007,0900303-011
090034711003008,0900303-011
090034711003009,0900303-011
090034711003010,0900303-011
090034711003011,0900303-011
090034711003012,0900303-011
090034711003013,0900303-011
090034711003014,0900303-011
090034711003015,0900303-011
090034711003016,0900303-011
090034711003017,0900303-011
090034711003018,0900303-011
090034711003019,0900303-011
090034711003020,0900303-011
090034712001000,0900303-013
090034712001001,0900303-011
090034712001002,0900303-011
090034712001003,0900303-012
090034712001004,0900303-012
090034712001005,0900303-013
090034712001006,0900303-013
090034712001007,0900303-011
090034712001008,0900303-011
090034712001009,0900303-011
090034712001010,0900303-011
090034712001011,0900303-011
090034712001012,0900303-011
090034712001013,0900303-012
090034712001014,0900303-012
090034712001015,0900303-011
090034712001016,0900303-012
090034712002000,0900303-011
090034712002001,0900303-011
090034712002002,0900303-011
090034712002003,0900303-011
090034712002004,0900303-011
090034712002005,0900303-012
090034712002006,0900303-012
090034712002007,0900303-012
090034712002008,0900303-012
090034712002009,0900303-011
090034712002010,0900303-011
090034712002011,0900303-011
090034712002012,0900303-011
090034712002013,0900303-011
090034712002014,0900303-011
090034712002015,0900303-011
090034712002016,0900303-011
090034712002017,0900303-011
090034712002018,0900303-011
090034712002019,0900303-011
090034712002020,0900303-011
090034712002021,0900303-012
090034712002022,0900303-012
090034712002023,0900303-012
090034712002024,0900303-012
090034712002025,0900303-012
090034713001000,0900303-013
090034713001001,0900303-013
090034713001002,0900303-013
090034713001003,0900303-013
090034713001004,0900303-013
090034713001005,0900303-013
090034713001006,0900303-013
090034713001007,0900303-013
090034713001008,0900303-013
090034713001009,0900303-010
090034713001010,0900303-010
090034713001011,0900303-010
090034713001012,0900303-010
090034713001013,0900303-010
090034713001014,0900303-010
090034713001015,0900303-012
090034713001016,0900303-012
090034713002000,0900303-012
090034713002001,0900303-012
090034713002002,0900303-012
090034713002003,0900303-012
090034713002004,0900303-012
090034713002005,0900303-012
090034713002006,0900303-009
090034713002007,0900303-012
090034713002008,0900303-012
090034713002009,0900303-012
090034713002010,0900303-012
090034713002011,0900303-012
090034713002012,0900303-012
090034713002013,0900303-012
090034713002014,0900303-012
090034713002015,0900303-012
090034713003000,0900303-010
090034713003001,0900303-010
090034713003002,0900303-012
090034713003003,0900303-012
090034713003004,0900303-012
090034713003005,0900303-012
090034713003006,0900303-012
090034713003007,0900303-012
090034713003008,0900303-012
090034713003009,0900303-012
090034713003010,0900303-012
090034713003011,0900303-012
090034713003012,0900303-010
090034713003013,0900303-012
090034713003014,0900303-012
090034713003015,0900303-012
090034713003016,0900303-009
090034713003017,0900303-012
090034713003018,0900303-012
090034713003019,0900303-009
090034713003020,0900303-012
090034713003021,0900303-012
090034713003022,0900303-009
090034713003023,0900303-009
090034713003024,0900303-009
090034713003025,0900303-009
090034713003026,0900303-009
090034713003027,0900303-009
090034713004000,0900303-010
090034713004001,0900303-010
090034713004002,0900303-010
090034713004003,0900303-010
090034713004004,0900303-010
090034713004005,0900303-010
090034713004006,0900303-010
090034713004007,0900303-010
090034713004008,0900303-012
090034713004009,0900303-010
090034713004010,0900303-012
090034714001000,0900303-009
090034714001001,0900303-009
090034714001002,0900303-009
090034714001003,0900303-009
090034714001004,0900303-009
090034714001005,0900303-009
090034714002000,0900303-009
090034714002001,0900303-009
090034714002002,0900303-009
090034714002003,0900303-009
090034714002004,0900303-009
090034714002005,0900303-009
090034714002006,0900303-009
090034714002007,0900303-009
090034714002008,0900303-009
090034714002009,0900303-009
090034714002010,0900303-009
090034714002011,0900303-009
090034714002012,0900303-009
090034714002013,0900303-009
090034714002014,0900303-009
090034714002015,0900303-009
090034714002016,0900303-009
090034714002017,0900303-013
090034714002018,0900303-013
090034714002019,0900303-013
090034714003000,0900303-010
090034714003001,0900303-010
090034714003002,0900303-009
090034714003003,0900303-009
090034714003004,0900303-009
090034714003005,0900303-009
090034714003006,0900303-009
090034714003007,0900303-009
090034714003008,0900303-009
090034714003009,0900303-009
090034714003010,0900303-010
090034714003011,0900303-009
090034714003012,0900303-009
090034714003013,0900303-012
090034714003014,0900303-009
090034714003015,0900303-009
090034714003016,0900303-009
090034714003017,0900303-009
090034714003018,0900303-009
090034714003019,0900303-009
090034714003020,0900303-009
090034714003021,0900303-009
090034714003022,0900303-009
090034714003023,0900303-009
090034714003024,0900303-009
090034714003025,0900303-009
090034714004000,0900303-013
090034714004001,0900303-013
090034714004002,0900303-013
090034714004003,0900303-013
090034714004004,0900303-013
090034714004005,0900303-013
090034714004006,0900303-010
090034714004007,0900303-010
090034714004008,0900303-013
090034714004009,0900303-010
090034714004010,0900303-010
090034714004011,0900303-010
090034714005000,0900303-009
090034714005001,0900303-009
090034714005002,0900303-010
090034714005003,0900303-010
090034714005004,0900303-010
090034714005005,0900303-010
090034714005006,0900303-010
090034714005007,0900303-010
090034714005008,0900303-009
090034714005009,0900303-009
090034714005010,0900303-010
090034714005011,0900303-010
090034715001000,0900303-013
090034715001001,0900303-013
090034715001002,0900303-013
090034715001003,0900303-013
090034715001004,0900303-013
090034715001005,0900303-013
090034715001006,0900303-013
090034715001007,0900303-013
090034715001008,0900303-010
090034715001009,0900303-010
090034715001010,0900303-010
090034715001011,0900303-010
090034715001012,0900303-010
090034715001013,0900303-010
090034715001014,0900303-010
090034715001015,0900303-010
090034715002000,0900303-013
090034715002001,0900303-013
090034715002002,0900303-013
090034715002003,0900303-013
090034715002004,0900303-013
090034715002005,0900303-013
090034715002006,0900303-013
090034715002007,0900303-013
090034715002008,0900303-013
090034715002009,0900303-013
090034715002010,0900303-013
090034715002011,0900303-013
090034715002012,0900303-013
090034715002013,0900303-013
090034715002014,0900303-013
090034715002015,0900303-013
090034715002016,0900303-013
090034715002017,0900303-013
090034715002018,0900303-013
090034715002019,0900303-013
090034715002020,0900303-013
090034715002021,0900303-013
090034715002022,0900303-013
090034715002023,0900303-013
090034715002024,0900303-013
090034715002025,0900303-013
090034715002026,0900303-013
090034715002027,0900303-013
090034715002028,0900303-013
090034715002029,0900303-013
090034715002030,0900303-013
090034715002031,0900303-013
090034715002032,0900303-013
090034715002033,0900303-012
090034715002034,0900303-012
090034731001000,0900303-167
090034731001001,0900303-167
090034731001002,0900303-169
090034731001003,0900303-167
090034731001004,0900303-167
090034731001005,0900303-167
090034731001006,0900303-167
090034731002000,0900303-169
090034731002001,0900303-169
090034731002002,0900303-169
090034731002003,0900303-169
090034731002004,0900303-167
090034731002005,0900303-167
090034731002006,0900303-167
090034731002007,0900303-167
090034731002008,0900303-169
090034731003000,0900303-167
090034731003001,0900303-167
090034731003002,0900303-167
090034731003003,0900303-166
090034731003004,0900303-166
090034731003005,0900303-166
090034731003006,0900303-166
090034731003007,0900303-166
090034731003008,0900303-166
090034731003009,0900303-166
090034731003010,0900303-166
090034731004000,0900303-167
090034731004001,0900303-167
090034731004002,0900303-167
090034731004003,0900303-166
090034731004004,0900303-167
090034731004005,0900303-167
090034731004006,0900303-167
090034731004007,0900303-166
090034731004008,0900303-166
090034731004009,0900303-166
090034731004010,0900303-166
090034731004011,0900303-166
090034731004012,0900303-166
090034731004013,0900303-166
090034731004014,0900303-166
090034731004015,0900303-167
090034731005000,0900303-166
090034731005001,0900303-166
090034731005002,0900303-166
090034731005003,0900303-166
090034731005004,0900303-166
090034731005005,0900303-166
090034731005006,0900303-166
090034731005007,0900303-166
090034731005008,0900303-166
090034731005009,0900303-166
090034731005010,0900303-166
090034731005011,0900303-166
090034731005012,0900303-166
090034731005013,0900303-166
090034734001000,0900303-170
090034734001001,0900303-170
090034734001002,0900303-170
090034734001003,0900303-170
090034734001004,0900303-170
090034734001005,0900303-170
090034734001006,0900303-170
090034734001007,0900303-170
090034734001008,0900303-170
090034734001009,0900303-170
090034734001010,0900303-170
090034734001011,0900303-170
090034734001012,0900303-170
090034734001013,0900303-170
090034734001014,0900303-170
090034734001015,0900303-170
090034734001016,0900303-170
090034734001017,0900303-170
090034734001018,0900303-170
090034734001019,0900303-170
090034734001020,0900303-170
090034734001021,0900303-170
090034734001022,0900303-170
090034734001023,0900303-170
090034734002000,0900303-170
090034734002001,0900303-170
090034734002002,0900303-170
090034734002003,0900303-170
090034734002004,0900303-167
090034734002005,0900303-167
090034734002006,0900303-169
090034734002007,0900303-169
090034734002008,0900303-170
090034734002009,0900303-170
090034734002010,0900303-170
090034734002011,0900303-170
090034734002012,0900303-170
090034734002013,0900303-170
090034734002014,0900303-167
090034734002015,0900303-170
090034734002016,0900303-167
090034735011000,0900303-171
090034735011001,0900303-171
090034735011002,0900303-171
090034735011003,0900303-171
090034735011004,0900303-171
090034735011005,0900303-171
090034735011006,0900303-171
090034735011007,0900303-171
090034735011008,0900303-171
090034735011009,0900303-171
090034735011010,0900303-171
090034735011011,0900303-171
090034735011012,0900303-171
090034735011013,0900303-171
090034735011014,0900303-171
090034735011015,0900303-171
090034735011016,0900303-171
090034735011017,0900303-171
090034735011018,0900303-171
090034735011019,0900303-171
090034735011020,0900303-171
090034735011021,0900303-171
090034735011022,0900303-171
090034735011023,0900303-171
090034735011024,0900303-171
090034735011025,0900303-171
090034735011026,0900303-171
090034735011027,0900303-171
090034735011028,0900303-171
090034735011029,0900303-171
090034735011030,0900303-171
090034735011031,0900303-171
090034735011032,0900303-171
090034735011033,0900303-171
090034735011034,0900303-171
090034735011035,0900303-171
090034735011036,0900303-171
090034735011037,0900303-171
090034735011038,0900303-171
090034735011039,0900303-171
090034735011040,0900303-171
090034735011041,0900303-171
090034735011042,0900303-171
090034735011043,0900303-171
090034735011044,0900303-171
090034735011045,0900303-171
090034735011046,0900303-171
090034735011047,0900303-171
090034735011048,0900303-171
090034735011049,0900303-171
090034735011050,0900303-171
090034735011051,0900303-171
090034735011052,0900303-171
090034735011053,0900303-171
090034735012000,0900303-171
090034735012001,0900303-171
090034735012002,0900303-171
090034735012003,0900303-171
090034735012004,0900303-171
090034735012005,0900303-171
090034735012006,0900303-171
090034735012007,0900303-171
090034735012008,0900303-171
090034735012009,0900303-171
090034735012010,0900303-171
090034735013000,0900303-171
090034735013001,0900303-169
090034735013002,0900303-169
090034735013003,0900303-169
090034735013004,0900303-169
090034735013005,0900303-169
090034735013006,0900303-169
090034735013007,0900303-169
090034735013008,0900303-169
090034735013009,0900303-171
090034735013010,0900303-169
090034735013011,0900303-169
090034735013012,0900303-169
090034735013013,0900303-169
090034735013014,0900303-169
090034735013015,0900303-169
090034735013016,0900303-169
090034735013017,0900303-169
090034735013018,0900303-169
090034735013019,0900303-169
090034735013020,0900303-169
090034735021000,0900303-172
090034735021001,0900303-172
090034735021002,0900303-172
090034735021003,0900303-172
090034735021004,0900303-172
090034735021005,0900303-172
090034735021006,0900303-172
090034735021007,0900303-172
090034735021008,0900303-172
090034735021009,0900303-172
090034735021010,0900303-172
090034735021011,0900303-172
090034735021012,0900303-172
090034735021013,0900303-172
090034735021014,0900303-172
090034735021015,0900303-172
090034735021016,0900303-172
090034735021017,0900303-172
090034735021018,0900303-172
090034735021019,0900303-172
090034735021020,0900303-172
090034735021021,0900303-172
090034735021022,0900303-172
090034735021023,0900303-172
090034735021024,0900303-172
090034735021025,0900303-172
090034735021026,0900303-172
090034735021027,0900303-172
090034735021028,0900303-172
090034735021029,0900303-172
090034735021030,0900303-172
090034735021031,0900303-172
090034735021032,0900303-172
090034735021033,0900303-172
090034735022000,0900303-172
090034735022001,0900303-172
090034735022002,0900303-172
090034735022003,0900303-172
090034735022004,0900303-172
090034735022005,0900303-172
090034735022006,0900303-172
090034735022007,0900303-172
090034735022008,0900303-172
090034735022009,0900303-172
090034735022010,0900303-172
090034735022011,0900303-172
090034735023000,0900303-172
090034735023001,0900303-172
090034735023002,0900303-172
090034735023003,0900303-172
090034735023004,0900303-171
090034735023005,0900303-171
090034735023006,0900303-171
090034735023007,0900303-171
090034735023008,0900303-171
090034736011000,0900303-170
090034736011001,0900303-170
090034736011002,0900303-170
090034736011003,0900303-170
090034736011004,0900303-170
090034736011005,0900303-170
090034736011006,0900303-170
090034736011007,0900303-170
090034736011008,0900303-170
090034736011009,0900303-170
090034736011010,0900303-170
090034736011011,0900303-170
090034736011012,0900303-170
090034736011013,0900303-170
090034736011014,0900303-170
090034736011015,0900303-170
090034736012000,0900303-170
090034736012001,0900303-170
090034736012002,0900303-170
090034736012003,0900303-170
090034736012004,0900303-170
090034736012005,0900303-170
090034736012006,0900303-170
090034736012007,0900303-170
090034736012008,0900303-170
090034736012009,0900303-170
090034736012010,0900303-170
090034736012011,0900303-170
090034736012012,0900303-170
090034736013000,0900303-170
090034736013001,0900303-170
090034736013002,0900303-170
090034736013003,0900303-170
090034736013004,0900303-170
090034736013005,0900303-170
090034736013006,0900303-170
090034736013007,0900303-170
090034736013008,0900303-170
090034736013009,0900303-170
090034736013010,0900303-170
090034736013011,0900303-170
090034736013012,0900303-170
090034736013013,0900303-170
090034736013014,0900303-170
090034736013015,0900303-170
090034736013016,0900303-170
090034736013017,0900303-170
090034736013018,0900303-170
090034736013019,0900303-170
090034736013020,0900303-170
090034736013021,0900303-170
090034736013022,0900303-170
090034736013023,0900303-170
090034736013024,0900303-170
090034736021000,0900303-171
090034736021001,0900303-171
090034736021002,0900303-171
090034736021003,0900303-170
090034736021004,0900303-171
090034736021005,0900303-170
090034736021006,0900303-170
090034736022000,0900303-171
090034736022001,0900303-171
090034736022002,0900303-169
090034736022003,0900303-169
090034736022004,0900303-170
090034736022005,0900303-170
090034736022006,0900303-170
090034736022007,0900303-170
090034736022008,0900303-169
090034736022009,0900303-169
090034736022010,0900303-169
090034736022011,0900303-169
090034737001000,0900303-167
090034737001001,0900303-167
090034737001002,0900303-167
090034737001003,0900303-167
090034737001004,0900303-167
090034737001005,0900303-167
090034737001006,0900303-167
090034737001007,0900303-167
090034737001008,0900303-167
090034737002000,0900303-167
090034737002001,0900303-167
090034737002002,0900303-167
090034737002003,0900303-167
090034737002004,0900303-167
090034737002005,0900303-167
090034737002006,0900303-167
090034737002007,0900303-167
090034737002008,0900303-167
090034737002009,0900303-167
090034737002010,0900303-167
090034737002011,0900303-167
090034737002012,0900303-167
090034737002013,0900303-167
090034737002014,0900303-167
090034737003000,0900303-167
090034737003001,0900303-167
090034737003002,0900303-167
090034737003003,0900303-167
090034737003004,0900303-167
090034737003005,0900303-167
090034737003006,0900303-167
090034737003007,0900303-167
090034737003008,0900303-167
090034737003009,0900303-167
090034737003010,0900303-167
090034737003011,0900303-167
090034737003012,0900303-167
090034737004000,0900303-168
090034737004001,0900303-168
090034737004002,0900303-168
090034737004003,0900303-168
090034737004004,0900303-168
090034737004005,0900303-168
090034737004006,0900303-168
090034737004007,0900303-168
090034737004008,0900303-168
090034737004009,0900303-168
090034737004010,0900303-168
090034737004011,0900303-168
090034737004012,0900303-168
090034737004013,0900303-168
090034737004014,0900303-168
090034737004015,0900303-168
090034737004016,0900303-168
090034737004017,0900303-168
090034737004018,0900303-168
090034737004019,0900303-168
090034737004020,0900303-168
090034737004021,0900303-168
090034737004022,0900303-168
090034737004023,0900303-168
090034737005000,0900303-168
090034737005001,0900303-168
090034737005002,0900303-168
090034737005003,0900303-168
090034737005004,0900303-168
090034737005005,0900303-168
090034737005006,0900303-168
090034737005007,0900303-168
090034737005008,0900303-168
090034737005009,0900303-168
090034737006000,0900303-168
090034737006001,0900303-168
090034737006002,0900303-168
090034737006003,0900303-168
090034737006004,0900303-168
090034737006005,0900303-168
090034737006006,0900303-168
090034737006007,0900303-168
090034737006008,0900303-168
090034737006009,0900303-168
090034737006010,0900303-168
090034737007000,0900303-170
090034737007001,0900303-170
090034737007002,0900303-170
090034737007003,0900303-170
090034737007004,0900303-170
090034737007005,0900303-170
090034737007006,0900303-170
090034737007007,0900303-168
090034737007008,0900303-168
090034737007009,0900303-167
090034737007010,0900303-168
090034737007011,0900303-168
090034738001000,0900303-168
090034738001001,0900303-168
090034738001002,0900303-168
090034738001003,0900303-168
090034738001004,0900303-168
090034738001005,0900303-168
090034738001006,0900303-168
090034738001007,0900303-168
090034738001008,0900303-168
090034738001009,0900303-168
090034738001010,0900303-168
090034738001011,0900303-168
090034738001012,0900303-168
090034738001013,0900303-168
090034738001014,0900303-168
090034738001015,0900303-168
090034738001016,0900303-168
090034738001017,0900303-168
090034738001018,0900303-168
090034738002000,0900303-168
090034738002001,0900303-168
090034738002002,0900303-168
090034738002003,0900303-168
090034738002004,0900303-168
090034738002005,0900303-168
090034738002006,0900303-168
090034738002007,0900303-168
090034738002008,0900303-168
090034738002009,0900303-168
090034738002010,0900303-168
090034738002011,0900303-168
090034738002012,0900303-168
090034738002013,0900303-168
090034738002014,0900303-168
090034738002015,0900303-168
090034738002016,0900303-168
090034738002017,0900303-168
090034738002018,0900303-168
090034738002019,0900303-168
090034738002020,0900303-168
090034738002021,0900303-168
090034738002022,0900303-168
090034738002023,0900303-168
090034738002024,0900303-168
090034738002025,0900303-168
090034761001000,0900303-174
090034761001001,0900303-174
090034761001002,0900303-174
090034761001003,0900303-174
090034761001004,0900303-173
090034761001005,0900303-174
090034761001006,0900303-174
090034761001007,0900303-174
090034761001008,0900303-174
090034761001009,0900303-174
090034761001010,0900303-174
090034761001011,0900303-174
090034761001012,0900303-174
090034761001013,0900303-174
090034761001014,0900303-174
090034761001015,0900303-174
090034761001016,0900303-174
090034761001017,0900303-174
090034761001018,0900303-174
090034761001019,0900303-174
090034761001020,0900303-174
090034761001021,0900303-174
090034761001022,0900303-174
090034761001023,0900303-174
090034761001024,0900303-174
090034761001025,0900303-174
090034761001026,0900303-174
090034761001027,0900303-174
090034761001028,0900303-174
090034761001029,0900303-174
090034761001030,0900303-174
090034761002000,0900303-173
090034761002001,0900303-173
090034761002002,0900303-173
090034761002003,0900303-173
090034761002004,0900303-173
090034761002005,0900303-173
090034761002006,0900303-173
090034761002007,0900303-173
090034761002008,0900303-173
090034761002009,0900303-173
090034761002010,0900303-173
090034761002011,0900303-173
090034761002012,0900303-173
090034761002013,0900303-173
090034761003000,0900303-173
090034761003001,0900303-173
090034761003002,0900303-173
090034761003003,0900303-173
090034761003004,0900303-173
090034761003005,0900303-173
090034761003006,0900303-173
090034761003007,0900303-173
090034761003008,0900303-173
090034761003009,0900303-173
090034761003010,0900303-173
090034761003011,0900303-173
090034761003012,0900303-173
090034761003013,0900303-173
090034761003014,0900303-173
090034761003015,0900303-173
090034761003016,0900303-173
090034761003017,0900303-173
090034761003018,0900303-173
090034761003019,0900303-173
090034761003020,0900303-173
090034761003021,0900303-173
090034761003022,0900303-173
090034761003023,0900303-173
090034761003024,0900303-173
090034761003025,0900303-173
090034761003026,0900303-173
090034761003027,0900303-173
090034761003028,0900303-173
090034762001000,0900303-173
090034762001001,0900303-173
090034762001002,0900303-173
090034762001003,0900303-173
090034762001004,0900303-173
090034762001005,0900303-173
090034762001006,0900303-173
090034762001007,0900303-173
