#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
60,TN20C_I059K01N09,True,2575896.343100,0.036090,0.002441,0.978873,0.140612,0.044589
66,TN20C_I065K01N09,True,2575896.343100,0.036090,0.002441,0.978873,0.140612,0.044589
69,TN20C_I068K01N09,True,2575896.343100,0.036090,0.002441,0.978873,0.140612,0.044589
72,TN20C_I071K01N09,True,2575896.343100,0.036090,0.002441,0.978873,0.140612,0.044589
82,TN20C_I081K01N09,True,2575896.343100,0.036090,0.002441,0.978873,0.140612,0.044589
89,TN20C_I088K01N09,True,2575896.343100,0.036090,0.002441,0.978873,0.140612,0.044589
92,TN20C_I091K01N09,True,2575896.343100,0.036090,0.002441,0.978873,0.140612,0.044589
99,TN20C_I098K01N09,True,2575896.343100,0.036090,0.002441,0.978873,0.140612,0.044589
11,TN20C_I010K01N09,True,2575935.759942,0.036090,0.002457,0.978562,0.142091,0.045254
38,TN20C_I037K01N09,True,2575935.759942,0.036090,0.002457,0.978562,0.142091,0.045254
44,TN20C_I043K01N09,True,2575935.759942,0.036090,0.002457,0.978562,0.142091,0.045254
4,TN20C_I003K01N09,True,2576234.872017,0.035560,0.002573,0.984520,0.108174,0.032092
17,TN20C_I016K01N09,True,2576234.872017,0.035560,0.002573,0.984520,0.108174,0.032092
68,TN20C_I067K01N09,True,2576234.872017,0.035560,0.002573,0.984520,0.108174,0.032092
88,TN20C_I087K01N09,True,2576234.872017,0.035560,0.002573,0.984520,0.108174,0.032092
84,TN20C_I083K01N09,True,2577402.636663,0.035560,0.003027,0.985394,0.100808,0.030330
51,TN20C_I050K01N09,True,2578240.985569,0.017540,0.003354,0.994312,0.046243,0.011536
43,TN20C_I042K01N09,True,2578283.315473,0.017540,0.003370,0.994385,0.045361,0.011384
64,TN20C_I063K01N09,True,2578283.315473,0.017540,0.003370,0.994385,0.045361,0.011384
74,TN20C_I073K01N09,True,2578283.315473,0.017540,0.003370,0.994385,0.045361,0.011384
65,TN20C_I064K01N09,True,2579044.949952,0.036120,0.003667,0.963577,0.220995,0.079116
20,TN20C_I019K01N09,True,2579099.398396,0.022060,0.003688,0.990649,0.072843,0.019022
42,TN20C_I041K01N09,True,2579099.398396,0.022060,0.003688,0.990649,0.072843,0.019022
73,TN20C_I072K01N09,True,2579099.398396,0.022060,0.003688,0.990649,0.072843,0.019022
27,TN20C_I026K01N09,True,2579305.896497,0.038100,0.003768,0.960700,0.234539,0.086018
52,TN20C_I051K01N09,True,2579305.896497,0.038100,0.003768,0.960700,0.234539,0.086018
57,TN20C_I056K01N09,True,2579305.896497,0.038100,0.003768,0.960700,0.234539,0.086018
40,TN20C_I039K01N09,True,2579375.222194,0.036120,0.003795,0.963957,0.219335,0.078205
87,TN20C_I086K01N09,True,2579375.222194,0.036120,0.003795,0.963957,0.219335,0.078205
95,TN20C_I094K01N09,True,2579375.222194,0.036120,0.003795,0.963957,0.219335,0.078205
19,TN20C_I018K01N09,True,2579460.275426,0.034810,0.003828,0.961112,0.231950,0.085176
70,TN20C_I069K01N09,True,2579460.275426,0.034810,0.003828,0.961112,0.231950,0.085176
22,TN20C_I021K01N09,True,2579550.554335,0.022060,0.003863,0.990399,0.074570,0.019537
24,TN20C_I023K01N09,True,2579550.554335,0.022060,0.003863,0.990399,0.074570,0.019537
81,TN20C_I080K01N09,True,2579550.554335,0.022060,0.003863,0.990399,0.074570,0.019537
97,TN20C_I096K01N09,True,2579550.554335,0.022060,0.003863,0.990399,0.074570,0.019537
26,TN20C_I025K01N09,True,2579556.029794,0.022060,0.003866,0.984288,0.111245,0.032503
16,TN20C_I015K01N09,True,2580054.324109,0.030400,0.004059,0.987781,0.086316,0.025262
94,TN20C_I093K01N09,True,2580054.324109,0.030400,0.004059,0.987781,0.086316,0.025262
28,TN20C_I027K01N09,True,2580148.401912,0.022060,0.004096,0.992711,0.055974,0.014890
55,TN20C_I054K01N09,True,2580148.401912,0.022060,0.004096,0.992711,0.055974,0.014890
9,TN20C_I008K01N09,True,2580169.111781,0.022060,0.004104,0.991770,0.061749,0.016829
10,TN20C_I009K01N09,True,2580169.111781,0.022060,0.004104,0.991770,0.061749,0.016829
15,TN20C_I014K01N09,True,2580169.111781,0.022060,0.004104,0.991770,0.061749,0.016829
30,TN20C_I029K01N09,True,2580169.111781,0.022060,0.004104,0.991770,0.061749,0.016829
53,TN20C_I052K01N09,True,2580169.111781,0.022060,0.004104,0.991770,0.061749,0.016829
56,TN20C_I055K01N09,True,2580169.111781,0.022060,0.004104,0.991770,0.061749,0.016829
76,TN20C_I075K01N09,True,2580169.111781,0.022060,0.004104,0.991770,0.061749,0.016829
85,TN20C_I084K01N09,True,2580169.111781,0.022060,0.004104,0.991770,0.061749,0.016829
90,TN20C_I089K01N09,True,2580169.111781,0.022060,0.004104,0.991770,0.061749,0.016829
31,TN20C_I030K01N09,True,2580715.363239,0.022060,0.004317,0.986472,0.099927,0.027704
7,TN20C_I006K01N09,True,2580723.794440,0.022060,0.004320,0.985162,0.103879,0.030741
63,TN20C_I062K01N09,True,2580723.794440,0.022060,0.004320,0.985162,0.103879,0.030741
23,TN20C_I022K01N09,True,2581333.199953,0.038230,0.004557,0.952046,0.267698,0.107543
62,TN20C_I061K01N09,True,2581333.199953,0.038230,0.004557,0.952046,0.267698,0.107543
1,TN20C_I000K01N09,True,2581571.121528,0.018320,0.004650,0.976503,0.155757,0.049463
48,TN20C_I047K01N09,True,2581614.070902,0.021640,0.004666,0.980747,0.130512,0.040150
46,TN20C_I045K01N09,True,2581673.865462,0.022060,0.004690,0.990668,0.068665,0.019140
6,TN20C_I005K01N09,True,2581896.037421,0.038230,0.004776,0.956549,0.251679,0.096168
13,TN20C_I012K01N09,True,2581896.037421,0.038230,0.004776,0.956549,0.251679,0.096168
14,TN20C_I013K01N09,True,2581896.037421,0.038230,0.004776,0.956549,0.251679,0.096168
33,TN20C_I032K01N09,True,2581896.037421,0.038230,0.004776,0.956549,0.251679,0.096168
39,TN20C_I038K01N09,True,2581896.037421,0.038230,0.004776,0.956549,0.251679,0.096168
41,TN20C_I040K01N09,True,2581896.037421,0.038230,0.004776,0.956549,0.251679,0.096168
45,TN20C_I044K01N09,True,2581896.037421,0.038230,0.004776,0.956549,0.251679,0.096168
67,TN20C_I066K01N09,True,2581896.037421,0.038230,0.004776,0.956549,0.251679,0.096168
75,TN20C_I074K01N09,True,2581896.037421,0.038230,0.004776,0.956549,0.251679,0.096168
80,TN20C_I079K01N09,True,2581896.037421,0.038230,0.004776,0.956549,0.251679,0.096168
83,TN20C_I082K01N09,True,2581896.037421,0.038230,0.004776,0.956549,0.251679,0.096168
96,TN20C_I095K01N09,True,2581896.037421,0.038230,0.004776,0.956549,0.251679,0.096168
58,TN20C_I057K01N09,True,2581932.699154,0.018320,0.004790,0.981123,0.128553,0.039285
91,TN20C_I090K01N09,True,2581932.699154,0.018320,0.004790,0.981123,0.128553,0.039285
32,TN20C_I031K01N09,True,2582299.116704,0.022060,0.004933,0.984548,0.107007,0.032038
71,TN20C_I070K01N09,True,2582299.116704,0.022060,0.004933,0.984548,0.107007,0.032038
98,TN20C_I097K01N09,True,2582607.131021,0.018320,0.005053,0.977447,0.150210,0.047498
77,TN20C_I076K01N09,True,2582628.315216,0.038230,0.005061,0.956940,0.250134,0.095176
2,TN20C_I001K01N09,True,2583447.921770,0.031800,0.005380,0.988814,0.081393,0.022902
78,TN20C_I077K01N09,True,2583537.314145,0.018320,0.005415,0.981992,0.123393,0.037382
79,TN20C_I078K01N09,True,2584205.366106,0.028320,0.005675,0.946545,0.290508,0.121277
