#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
27,NH20C_I026K01N02,True,305272.147545,0.002550,0.068855,0.626898,0.953023,0.878968
28,NH20C_I027K01N02,True,305272.147545,0.002550,0.068855,0.626898,0.953023,0.878968
83,NH20C_I082K01N02,True,305272.147545,0.002550,0.068855,0.626898,0.953023,0.878968
21,NH20C_I020K01N02,True,305395.533309,0.005020,0.069287,0.625005,0.954426,0.882336
35,NH20C_I034K01N02,True,305395.533309,0.005020,0.069287,0.625005,0.954426,0.882336
96,NH20C_I095K01N02,True,305395.533309,0.005020,0.069287,0.625005,0.954426,0.882336
3,NH20C_I002K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
4,NH20C_I003K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
5,NH20C_I004K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
6,NH20C_I005K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
8,NH20C_I007K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
12,NH20C_I011K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
19,NH20C_I018K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
22,NH20C_I021K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
25,NH20C_I024K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
31,NH20C_I030K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
41,NH20C_I040K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
43,NH20C_I042K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
47,NH20C_I046K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
60,NH20C_I059K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
65,NH20C_I064K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
66,NH20C_I065K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
75,NH20C_I074K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
84,NH20C_I083K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
85,NH20C_I084K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
86,NH20C_I085K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
88,NH20C_I087K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
89,NH20C_I088K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
90,NH20C_I089K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
93,NH20C_I092K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
98,NH20C_I097K01N02,True,305484.481614,0.009180,0.069598,0.623964,0.955179,0.884155
40,NH20C_I039K01N02,True,305596.514640,0.003010,0.069991,0.661152,0.923710,0.811788
100,NH20C_I099K01N02,True,305596.514640,0.003010,0.069991,0.661152,0.923710,0.811788
29,NH20C_I028K01N02,True,320648.316460,0.000050,0.122692,0.727119,0.845568,0.657917
53,NH20C_I052K01N02,True,320648.316460,0.000050,0.122692,0.727119,0.845568,0.657917
92,NH20C_I091K01N02,True,320648.316460,0.000050,0.122692,0.727119,0.845568,0.657917
99,NH20C_I098K01N02,True,320648.316460,0.000050,0.122692,0.727119,0.845568,0.657917
