#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
32,ID20C_I031K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
33,ID20C_I032K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
34,ID20C_I033K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
35,ID20C_I034K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
36,ID20C_I035K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
37,ID20C_I036K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
38,ID20C_I037K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
39,ID20C_I038K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
40,ID20C_I039K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
41,ID20C_I040K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
42,ID20C_I041K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
43,ID20C_I042K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
44,ID20C_I043K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
45,ID20C_I044K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
46,ID20C_I045K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
47,ID20C_I046K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
48,ID20C_I047K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
49,ID20C_I048K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
50,ID20C_I049K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
51,ID20C_I050K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
52,ID20C_I051K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
53,ID20C_I052K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
54,ID20C_I053K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
55,ID20C_I054K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
56,ID20C_I055K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
57,ID20C_I056K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
58,ID20C_I057K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
59,ID20C_I058K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
60,ID20C_I059K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
61,ID20C_I060K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
62,ID20C_I061K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
63,ID20C_I062K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
64,ID20C_I063K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
65,ID20C_I064K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
66,ID20C_I065K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
67,ID20C_I066K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
68,ID20C_I067K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
69,ID20C_I068K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
70,ID20C_I069K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
71,ID20C_I070K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
72,ID20C_I071K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
73,ID20C_I072K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
74,ID20C_I073K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
75,ID20C_I074K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
76,ID20C_I075K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
77,ID20C_I076K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
78,ID20C_I077K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
79,ID20C_I078K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
80,ID20C_I079K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
81,ID20C_I080K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
82,ID20C_I081K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
83,ID20C_I082K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
84,ID20C_I083K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
85,ID20C_I084K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
86,ID20C_I085K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
87,ID20C_I086K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
88,ID20C_I087K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
89,ID20C_I088K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
90,ID20C_I089K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
91,ID20C_I090K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
92,ID20C_I091K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
93,ID20C_I092K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
94,ID20C_I093K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
95,ID20C_I094K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
96,ID20C_I095K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
97,ID20C_I096K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
98,ID20C_I097K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
99,ID20C_I098K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
100,ID20C_I099K01N02,True,6578148.469321,0.000550,0.000000,1.000000,0.000000,0.000000
