#,MAP,CONTIGUOUS,ENERGY,POPDEV,DELTA,SHARED,UOM,ES
58,CO20C_I057K01N08,True,2098849.643287,0.002210,0.024206,0.767362,0.877753,0.689875
88,CO20C_I087K01N08,True,2098900.923661,0.001890,0.024231,0.819300,0.747725,0.499336
81,CO20C_I080K01N08,True,2099112.380571,0.006950,0.024334,0.765839,0.857991,0.706982
62,CO20C_I061K01N08,True,2099281.120922,0.003530,0.024416,0.839060,0.703812,0.435733
44,CO20C_I043K01N08,True,2099647.592460,0.002860,0.024595,0.761198,0.872751,0.722999
40,CO20C_I039K01N08,True,2099815.484574,0.003420,0.024677,0.763542,0.860977,0.711926
41,CO20C_I040K01N08,True,2099919.112415,0.002570,0.024728,0.823063,0.738743,0.485752
97,CO20C_I096K01N08,True,2099924.227354,0.002010,0.024730,0.839813,0.684798,0.437621
65,CO20C_I064K01N08,True,2100834.605360,0.002980,0.025174,0.823726,0.732020,0.485956
56,CO20C_I055K01N08,True,2101132.302139,0.002120,0.025320,0.845412,0.683391,0.416115
30,CO20C_I029K01N08,True,2101227.590280,0.001530,0.025366,0.836332,0.700356,0.443889
6,CO20C_I005K01N08,True,2101489.686941,0.002110,0.025494,0.839544,0.702386,0.433887
87,CO20C_I086K01N08,True,2111162.571227,0.003510,0.030214,0.736091,0.915784,0.731825
66,CO20C_I065K01N08,True,2112676.915738,0.004910,0.030953,0.757202,0.893049,0.684536
76,CO20C_I075K01N08,True,2115221.818897,0.004170,0.032195,0.738363,0.895188,0.728691
38,CO20C_I037K01N08,True,2134210.364906,0.002750,0.041461,0.764692,0.780885,0.655237
53,CO20C_I052K01N08,True,2134973.218704,0.002520,0.041834,0.755622,0.826794,0.711335
23,CO20C_I022K01N08,True,2135462.063054,0.003440,0.042072,0.758949,0.793765,0.669889
69,CO20C_I068K01N08,True,2136662.901056,0.003780,0.042658,0.750621,0.842906,0.720736
36,CO20C_I035K01N08,True,2136877.749692,0.001330,0.042763,0.764082,0.770400,0.658715
89,CO20C_I088K01N08,True,2137548.815115,0.002920,0.043090,0.760496,0.802892,0.661790
